index,mem_percent,mem_free,mem_available,mem_used
4172,15.6,44992483328,46305832960,7452315648
4173,15.4,45120712704,46434062336,7392432128
4174,16.0,44770160640,46083616768,7350120448
4175,16.1,44739973120,46053462016,7452745728
4176,16.0,44783882240,46097371136,7444336640
4177,15.9,44849647616,46163132416,7486763008
4178,15.8,44890480640,46203899904,7554064384
4179,15.5,45071364096,46384783360,7332704256
4180,15.6,44985532416,46298820608,7459106816
4181,15.3,45158174720,46471462912,7394291712
4182,15.9,44854620160,46168076288,7265685504
4183,16.0,44809252864,46122708992,7418880000
4184,16.0,44804976640,46118432768,7460646912
4185,15.8,44897304576,46210760704,7439319040
4186,15.8,44876316672,46189678592,7403274240
4187,15.7,44959899648,46273261568,7376756736
4188,15.8,44905414656,46218776576,7539400704
4189,15.5,45067182080,46380544000,7477497856
4190,15.8,44915134464,46228471808,7421218816
4191,15.9,44827336704,46140674048,7531577344
4192,15.6,45011238912,46324469760,7325683712
4193,15.5,45041840128,46355128320,7342563328
4194,15.4,45092089856,46405378048,7352696832
4195,15.4,45112590336,46425878528,7370018816
4196,15.3,45149552640,46462840832,7392780288
4197,15.2,45246967808,46560092160,7306362880
4198,16.0,44812255232,46125576192,7445127168
4199,15.8,44879228928,46192549888,7457447936
4200,15.6,45008609280,46321930240,7435894784
4201,15.7,44966207488,46279528448,7586455552
4202,15.9,44864909312,46178107392,7412183040
4203,15.8,44892045312,46205243392,7444766720
4204,15.7,44973568000,46286766080,7334531072
4205,15.5,45046128640,46359326720,7291011072
4206,15.8,44890890240,46204231680,7445454848
4207,15.6,45002248192,46315589632,7334428672
4208,15.5,45046005760,46359347200,7398318080
4209,15.6,45031653376,46344867840,7521140736
4210,15.7,44964220928,46277414912,7334952960
4211,15.6,44989231104,46302425088,7347433472
4212,15.5,45065682944,46378938368,7379013632
4213,15.6,44998021120,46311276544,7446675456
4214,15.9,44850483200,46163808256,7486070784
4215,15.8,44878983168,46192640000,7478140928
4216,15.9,44836687872,46150012928,7607697408
4217,15.8,44916248576,46229573632,7378173952
4218,15.8,44917084160,46230425600,7419437056
4219,15.5,45040398336,46353739776,7403950080
4220,15.4,45099368448,46412546048,7338676224
4221,15.4,45115965440,46429130752,7329607680
4222,16.1,44748034048,46061240320,7514771456
4223,15.9,44839026688,46152232960,7456296960
4224,15.6,45033238528,46346559488,7289405440
4225,15.9,44851621888,46164942848,7377526784
4226,15.8,44912246784,46225580032,7424708608
4227,15.6,44987604992,46300872704,7353647104
4228,15.6,44986875904,46300160000,7458004992
4229,15.4,45136625664,46449876992,7396519936
4230,16.4,44566515712,45880025088,7445651456
4231,16.0,44778659840,46092169216,7233863680
4232,16.1,44723175424,46036684800,7397171200
4233,15.9,44856086528,46169661440,7267282944
4234,15.9,44858560512,46172127232,7369515008
4235,15.8,44914503680,46228070400,7421399040
4236,15.8,44883832832,46197231616,7511789568
4237,15.8,44890107904,46203506688,7446458368
4238,16.0,44793233408,46106574848,7234899968
4239,15.9,44817469440,46130946048,7302438912
4240,16.0,44785074176,46098665472,7442948096
4241,16.0,44802342912,46115934208,7533506560
4242,16.0,44799479808,46113071104,7644196864
4243,16.1,44751712256,46065303552,7588782080
4244,15.8,44884656128,46198046720,7559786496
4245,15.8,44895580160,46208970752,7441035264
4246,16.0,44760649728,46074052608,7398588416
4247,16.0,44802408448,46115835904,7359873024
4248,15.7,44943564800,46257033216,7284727808
4249,15.7,44957933568,46271401984,7378518016
4250,15.4,45104783360,46418149376,7339909120
4251,15.3,45156696064,46470062080,7395823616
4252,15.5,45050646528,46363873280,7507976192
4253,15.2,45204766720,46517903360,7456174080
4254,16.0,44799336448,46112800768,7212937216
4255,16.0,44777734144,46091198464,7342727168
4256,15.8,44879007744,46192472064,7349280768
4257,15.8,44877717504,46191190016,7458361344
4258,15.9,44827201536,46140674048,7617036288
4259,15.8,44905664512,46218973184,7538905088
4260,16.2,44693843968,46007152640,7575879680
4261,15.8,44915150848,46228488192,7364149248
4262,16.1,44742455296,46055915520,7378165760
4263,16.0,44796649472,46110224384,7355981824
4264,15.9,44863668224,46177243136,7364276224
4265,15.6,45025480704,46338887680,7310954496
4266,15.8,44883214336,46196621312,7561048064
4267,15.5,45052715008,46365958144,7500038144
4268,15.4,45099909120,46413115392,7450259456
4269,15.7,44961632256,46274838528,7483363328
4270,16.0,44809687040,46123180032,7310610432
4271,16.0,44798947328,46112440320,7321350144
4272,16.0,44791099392,46104592384,7437029376
4273,15.8,44908531712,46222024704,7427428352
4274,15.7,44937031680,46250455040,7377780736
4275,16.0,44811988992,46124998656,7442026496
4276,15.7,44957216768,46270607360,7379742720
4277,15.5,45055078400,46368468992,7389708288
4278,16.3,44601139200,45914664960,7411015680
4279,15.9,44815474688,46129115136,7304269824
4280,16.2,44675850240,45989490688,7458824192
4281,15.7,44963876864,46277517312,7264026624
4282,15.8,44890583040,46204059648,7445811200
4283,15.7,44940173312,46253649920,7457267712
4284,15.6,45002510336,46315925504,7426916352
4285,15.7,44975898624,46289313792,7468457984
4286,16.4,44558585856,45872062464,7561850880
4287,16.2,44690518016,46003892224,7503626240
4288,15.9,44857712640,46171242496,7262437376
4289,15.9,44823203840,46136733696,7404773376
4290,15.6,44991504384,46305034240,7236804608
4291,15.5,45045673984,46359203840,7290466304
4292,15.6,44986757120,46300131328,7457726464
4293,15.4,45130739712,46444113920,7313920000
4294,16.1,44734238720,46047604736,7278592000
4295,16.2,44689739776,46003179520,7322935296
4296,16.0,44809396224,46122835968,7311106048
4297,15.9,44847804416,46161330176,7380357120
4298,15.7,44946206720,46259732480,7295225856
4299,15.8,44909809664,46223335424,7426334720
4300,15.9,44855664640,46169190400,7487115264
4301,15.6,45019463680,46332841984,7317000192
4302,16.2,44698664960,46012301312,7421095936
4303,16.2,44701847552,46015406080,7418245120
4304,16.3,44645216256,45958774784,7479853056
4305,16.1,44737200128,46050734080,7490953216
4306,16.0,44779229184,46092763136,7556751360
4307,15.9,44850208768,46163742720,7593598976
4308,16.0,44809416704,46122405888,7688802304
4309,15.6,45010612224,46323953664,7378415616
4310,16.1,44745494528,46059028480,7373541376
4311,16.3,44630773760,45944414208,7418159104
4312,16.2,44671717376,45985357824,7448215552
4313,16.2,44668076032,45981716480,7469109248
4314,15.9,44823506944,46137147392,7404404736
4315,16.0,44773269504,46086766592,7525564416
4316,15.8,44921663488,46235172864,7397203968
4317,15.7,44951683072,46265192448,7289548800
4318,16.0,44790513664,46104166400,7329218560
4319,16.0,44770852864,46084505600,7456706560
4320,16.0,44794896384,46108381184,7481106432
4321,15.9,44831076352,46144561152,7397330944
4322,15.9,44860780544,46174195712,7475621888
4323,15.7,44945719296,46259134464,7498506240
4324,15.8,44918878208,46232293376,7546912768
4325,15.5,45052448768,46365863936,7383482368
4326,16.0,44806963200,46120460288,7313256448
4327,15.8,44919693312,46233190400,7308353536
4328,15.9,44843597824,46157008896,7401058304
4329,16.0,44798279680,46111694848,7538122752
4330,15.7,44956700672,46270115840,7379701760
4331,15.8,44924153856,46237569024,7520403456
4332,15.8,44918407168,46231822336,7588524032
4333,15.5,45046468608,46359883776,7480037376
4334,16.1,44715622400,46028922880,7405019136
4335,15.8,44885364736,46198788096,7343190016
4336,15.9,44866334720,46179868672,7435804672
4337,16.0,44773818368,46087266304,7562625024
4338,15.8,44904689664,46218137600,7431753728
4339,15.8,44889788416,46203236352,7402860544
4340,15.5,45047902208,46361305088,7288524800
4341,15.7,44970541056,46283943936,7473889280
4342,16.2,44650655744,45964275712,7444918272
4343,16.4,44547858432,45861478400,7477227520
4344,16.1,44731453440,46045089792,7388667904
4345,16.0,44798775296,46112370688,7213748224
4346,15.9,44818771968,46132367360,7301578752
4347,16.0,44796338176,46109933568,7432171520
4348,16.0,44807847936,46121275392,7452512256
4349,15.7,44962254848,46275665920,7374835712
4350,16.0,44795367424,46108876800,7324831744
4351,16.1,44706734080,46020243456,7519633408
4352,16.4,44551356416,45864878080,7575953408
4353,16.0,44804161536,46117683200,7384858624
4354,15.9,44818534400,46132056064,7309770752
4355,16.2,44675584000,45989105664,7552917504
4356,16.0,44761174016,46074593280,7467401216
4357,15.9,44817768448,46131187712,7442989056
4358,16.0,44803731456,46117244928,7424479232
4359,16.0,44780580864,46094094336,7555452928
4360,15.9,44818681856,46132027392,7547875328
4361,15.7,44950089728,46263435264,7494434816
4362,15.8,44903391232,46216773632,7300849664
4363,15.8,44870164480,46183555072,7358427136
4364,15.9,44868354048,46181744640,7388106752
4365,15.8,44894019584,46207410176,7334572032
4366,15.9,44816392192,46129905664,7411634176
4367,16.0,44809981952,46123495424,7526203392
4368,15.6,44998668288,46312181760,7445344256
4369,15.7,44940599296,46253944832,7611904000
4370,15.6,45014818816,46328053760,7492550656
4371,15.4,45093179392,46406414336,7451348992
4372,15.7,44962566144,46275801088,7589924864
4373,15.6,45020086272,46333321216,7317082112
4374,15.9,44848209920,46161711104,7379836928
4375,16.0,44780990464,46094389248,7555448832
4376,15.8,44903165952,46216572928,7541088256
4377,15.8,44869885952,46183292928,7682527232
4378,15.7,44943155200,46256562176,7407026176
4379,15.8,44915089408,46228480000,7393509376
4380,15.8,44887511040,46200901632,7341305856
4381,15.7,44961099776,46274490368,7306055680
4382,15.8,44896673792,46210203648,7331328000
4383,15.8,44881076224,46194606080,7454752768
4384,15.9,44853649408,46167011328,7585693696
4385,15.5,45062852608,46376153088,7381803008
4386,15.8,44923461632,46236762112,7629021184
4387,16.0,44781383680,46094684160,7451086848
4388,15.8,44884574208,46197948416,7344283648
4389,15.7,44929163264,46242578432,7392808960
4390,15.7,44928970752,46242385920,7299149824
4391,15.7,44972834816,46286249984,7363112960
4392,15.6,45007802368,46321217536,7436152832
4393,15.4,45102321664,46415753216,7449894912
4394,15.5,45040566272,46353997824,7619809280
4395,15.6,44981964800,46295252992,7462535168
4396,15.6,45033431040,46346719232,7519072256
4397,15.4,45102678016,46415835136,7359209472
4398,16.1,44736204800,46049611776,7492231168
4399,15.9,44862619648,46176026624,7473819648
4400,15.9,44837269504,46150508544,7499501568
4401,15.6,44998311936,46311620608,7446335488
4402,15.7,44956061696,46269370368,7596589056
4403,15.5,45061513216,46374821888,7440375808
4404,15.4,45093728256,46406967296,7459426304
4405,15.5,45087838208,46401040384,7465566208
4406,16.1,44747939840,46061342720,7480500224
4407,16.1,44757598208,46071001088,7562412032
4408,16.0,44784136192,46097539072,7531229184
4409,16.0,44812644352,46126055424,7524040704
4410,16.1,44732178432,46045589504,7552086016
4411,15.7,44967518208,46281015296,7153295360
4412,15.6,44982870016,46296346624,7245991936
4413,15.7,44937740288,46251216896,7333588992
4414,16.2,44694855680,46008381440,7533338624
4415,16.2,44674940928,45988466688,7553245184
4416,16.2,44681703424,45995560960,7546814464
4417,15.8,44903792640,46217318400,7324393472
4418,15.8,44908965888,46222471168,7319609344
4419,15.6,44980621312,46294102016,7247937536
4420,15.6,45012336640,46325817344,7286226944
4421,15.6,45029199872,46342680576,7241494528
4422,16.2,44691197952,46004731904,7428984832
4423,16.4,44566814720,45880348672,7571947520
4424,16.2,44692996096,46006530048,7535190016
4425,15.9,44820074496,46133608448,7498686464
4426,16.0,44782112768,46095618048,7407009792
4427,16.0,44809535488,46123040768,7311241216
4428,16.1,44729147392,46042652672,7414702080
4429,15.7,44951756800,46265319424,7276371968
4430,16.1,44716773376,46030442496,7402958848
4431,16.1,44717084672,46030651392,7489802240
4432,16.0,44762697728,46076264448,7465431040
4433,16.0,44804001792,46117900288,7532285952
4434,15.9,44822900736,46136467456,7449022464
4435,15.9,44845203456,46158778368,7383031808
4436,15.8,44884217856,46197694464,7344078848
4437,15.8,44880580608,46194057216,7348047872
4438,16.2,44678844416,45992517632,7441063936
4439,16.0,44810514432,46124187648,7417221120
4440,15.7,44950020096,46263529472,7386206208
4441,15.7,44926590976,46240100352,7517462528
4442,15.7,44967714816,46281224192,7584497664
4443,15.7,44932161536,46245449728,7629684736
4444,15.5,45039939584,46353227776,7516266496
4445,15.3,45150613504,46463901696,7336583168
4446,16.0,44805058560,46118404096,7315984384
4447,15.8,44913541120,46226886656,7315329024
4448,15.8,44906336256,46219681792,7430692864
4449,15.6,45007101952,46320394240,7438061568
4450,15.6,45006766080,46320123904,7545802752
4451,15.4,45131649024,46445006848,7528747008
4452,15.6,45007745024,46321016832,7656988672
4453,15.5,45074587648,46387859456,7458885632
4454,16.1,44714708992,46028369920,7405228032
4455,16.2,44672086016,45985746944,7555678208
4456,16.0,44772216832,46085709824,7564038144
4457,16.2,44677664768,45991157760,7398146048
4458,16.0,44803035136,46116708352,7316873216
4459,16.3,44631379968,45945053184,7492509696
4460,16.1,44755542016,46069194752,7364587520
4461,16.0,44792074240,46105726976,7436058624
4462,16.4,44567654400,45881212928,7575224320
4463,16.1,44713168896,46026727424,7479476224
4464,16.3,44641722368,45955284992,7541620736
4465,16.1,44732002304,46045585408,7296847872
4466,16.2,44682297344,45995880448,7437791232
4467,16.0,44797947904,46111531008,7430299648
4468,15.8,44879368192,46192787456,7457038336
4469,15.7,44951638016,46265114624,7277047808
4470,16.3,44611534848,45925376000,7292022784
4471,16.4,44556681216,45870493696,7351762944
4472,16.1,44739121152,46053019648,7164317696
4473,16.1,44726226944,46040125440,7285223424
4474,16.2,44679827456,45993725952,7439450112
4475,15.9,44866027520,46179774464,7360086016
4476,15.8,44878426112,46192091136,7241760768
4477,15.7,44925689856,46239330304,7302733824
4478,16.7,44386344960,45700202496,7448113152
4479,16.2,44662972416,45976870912,7240474624
4480,16.4,44546240512,45860139008,7465209856
4481,16.3,44605386752,45919080448,7346454528
4482,16.2,44679831552,45993525248,7288778752
4483,16.0,44779446272,46093139968,7232626688
4484,16.0,44789907456,46103609344,7330127872
4485,16.0,44779569152,46093271040,7448293376
4486,16.1,44724862976,46038532096,7287050240
4487,16.3,44615802880,45929472000,7504269312
4488,16.4,44574208000,45887791104,7561748480
4489,16.2,44697702400,46011355136,7314518016
4490,16.0,44802027520,46115680256,7318200320
4491,16.2,44697653248,46011305984,7503859712
4492,15.9,44856610816,46170185728,7352930304
4493,15.8,44897099776,46210674688,7331020800
4494,16.3,44600938496,45914497024,7519379456
4495,16.4,44576247808,45889806336,7467249664
4496,16.0,44778291200,46092042240,7125618688
4497,16.2,44656783360,45970534400,7355133952
4498,16.0,44772966400,46086717440,7346958336
4499,16.1,44722565120,46036172800,7505485824
4500,15.9,44829425664,46143033344,7487541248
4501,15.8,44894117888,46207725568,7442092032
4502,16.4,44577464320,45891354624,7325999104
4503,16.2,44672765952,45986668544,7131369472
4504,16.0,44790910976,46104813568,7112523776
4505,16.0,44773167104,46087069696,7238275072
4506,16.1,44729233408,46043136000,7390035968
4507,15.9,44860502016,46174236672,7367258112
4508,15.8,44898086912,46211821568,7433187328
4509,15.9,44817895424,46131412992,7529713664
4510,16.2,44663492608,45976883200,7277047808
4511,16.2,44673904640,45987688448,7337598976
4512,16.2,44661968896,45975752704,7289303040
4513,16.0,44764712960,46078496768,7246786560
4514,16.2,44678373376,45992157184,7440953344
4515,15.9,44841893888,46155497472,7386161152
4516,16.0,44790571008,46104174592,7545311232
4517,15.7,44978089984,46291693568,7358124032
4518,16.4,44585824256,45899546624,7359291392
4519,16.1,44732166144,46045888512,7279992832
4520,15.9,44841467904,46155190272,7278518272
4521,15.9,44837990400,46151503872,7390429184
4522,15.9,44867375104,46180962304,7412645888
4523,15.9,44842733568,46156242944,7388520448
4524,15.7,44929638400,46243147776,7406788608
4525,15.7,44966653952,46279999488,7412572160
4526,16.2,44686360576,46000267264,7217070080
4527,16.1,44733210624,46047031296,7278399488
4528,16.1,44717162496,46030983168,7402274816
4529,16.1,44719083520,46032904192,7400685568
4530,16.0,44772069376,46085890048,7455526912
4531,16.1,44712923136,46026563584,7457333248
4532,16.0,44808445952,46122086400,7311650816
4533,15.9,44828954624,46142595072,7398969344
4534,16.6,44459282432,45772967936,7476285440
4535,16.2,44658077696,45971828736,7353495552
4536,16.2,44689465344,46003216384,7430266880
4537,16.1,44741365760,46054965248,7486705664
4538,16.0,44777619456,46091218944,7450451968
4539,15.9,44840726528,46154326016,7431802880
4540,15.9,44857765888,46171389952,7262584832
4541,15.8,44878340096,46192005120,7349579776
4542,16.3,44611293184,45924888576,7486558208
4543,16.2,44683063296,45996830720,7437000704
4544,16.0,44776333312,46090100736,7451557888
4545,15.9,44822138880,46135738368,7514243072
4546,15.9,44866846720,46180446208,7577362432
4547,15.7,44960112640,46273712128,7361822720
4548,15.8,44879417344,46193004544,7241392128
4549,15.7,44958113792,46271700992,7270522880
4550,16.3,44638842880,45952561152,7373180928
4551,16.3,44627001344,45940719616,7493181440
4552,16.1,44753502208,46067220480,7474507776
4553,16.1,44734963712,46048681984,7493378048
4554,15.7,44941971456,46255681536,7360065536
4555,15.9,44851392512,46165053440,7376941056
4556,15.9,44829200384,46142861312,7362637824
4557,15.8,44919500800,46233161728,7309164544
4558,16.4,44557389824,45871267840,7454134272
4559,16.3,44642590720,45956468736,7476940800
4560,16.3,44648812544,45962522624,7578877952
4561,16.0,44776411136,46089740288,7460569088
4562,16.3,44642476032,45956186112,7441887232
4563,16.0,44769947648,46083682304,7265427456
4564,15.8,44879831040,46193565696,7239815168
4565,16.1,44747878400,46061613056,7372099584
4566,16.4,44555157504,45868929024,7501709312
4567,16.3,44631851008,45945622528,7488053248
4568,16.0,44784463872,46098235392,7443267584
4569,16.0,44774289408,46087892992,7467376640
4570,16.2,44684103680,45997715456,7485173760
4571,15.9,44823810048,46137356288,7404695552
4572,15.9,44856586240,46170132480,7480078336
4573,15.7,44933103616,46246649856,7403560960
4574,16.3,44604907520,45918486528,7478640640
4575,16.2,44665905152,45979484160,7454138368
4576,16.1,44751433728,46065139712,7368400896
4577,16.0,44780007424,46093680640,7447941120
4578,16.2,44690358272,46004363264,7537590272
4579,16.0,44788436992,46102114304,7439654912
4580,15.8,44901998592,46215675904,7388135424
4581,15.8,44899700736,46213378048,7436365824
4582,16.3,44631859200,45945413632,7466610688
4583,16.2,44702949376,46016704512,7416950784
4584,16.1,44734709760,46048464896,7493017600
4585,16.0,44803297280,46117052416,7532589056
4586,15.8,44904853504,46218440704,7486439424
4587,15.7,44931698688,46245285888,7513341952
4588,15.7,44969697280,46283149312,7460888576
4589,15.7,44977946624,46291398656,7462592512
4590,16.3,44608401408,45921972224,7511629824
4591,16.2,44656226304,45969797120,7515893760
4592,16.1,44716298240,46029991936,7423700992
4593,16.1,44734279680,46047932416,7493398528
4594,15.9,44835430400,46149083136,7392579584
4595,16.1,44737708032,46051360768,7537082368
4596,15.8,44876812288,46190432256,7243247616
4597,16.1,44749230080,46062821376,7478718464
4598,16.2,44670730240,45984468992,7390412800
4599,16.1,44734955520,46048722944,7384997888
4600,16.2,44694175744,46007943168,7533789184
4601,15.9,44843921408,46157688832,7439118336
4602,16.1,44719824896,46033469440,7513542656
4603,15.8,44874399744,46188044288,7394111488
4604,15.7,44948959232,46262603776,7387234304
4605,15.7,44948275200,46261850112,7438028800
4606,16.2,44666646528,45980397568,7452983296
4607,16.3,44620673024,45934424064,7499128832
4608,16.1,44759236608,46072971264,7459471360
4609,16.1,44717449216,46031183872,7483342848
4610,15.8,44905639936,46219374592,7300460544
4611,16.0,44809134080,46122868736,7418863616
4612,15.9,44815065088,46128705536,7500926976
4613,15.6,44990623744,46304264192,7345274880
4614,16.1,44719603712,46033358848,7377969152
4615,16.2,44680630272,45994385408,7439171584
4616,16.1,44746252288,46060007424,7481708544
4617,16.0,44793204736,46106959872,7434756096
4618,15.9,44833398784,46146985984,7503052800
4619,15.7,44938579968,46252171264,7505399808
4620,15.9,44846825472,46160416768,7597154304
4621,15.8,44923437056,46237028352,7520542720
4622,16.2,44660031488,45973729280,7352061952
4623,16.2,44668665856,45982425088,7361884160
4624,16.1,44747714560,46061473792,7372083200
4625,16.0,44784091136,46097850368,7443865600
4626,15.9,44818808832,46132568064,7516975104
4627,15.8,44885831680,46199427072,7450255360
4628,15.7,44955975680,46269526016,7380434944
4629,15.7,44958724096,46272274432,7485513728
4630,16.2,44683059200,45996822528,7394086912
4631,16.4,44578766848,45892530176,7540846592
4632,16.2,44671361024,45985124352,7556337664
4633,16.3,44646457344,45960056832,7608725504
4634,16.4,44568068096,45881999360,7588909056
4635,16.0,44766564352,46080163840,7462076416
4636,15.9,44861243392,46174842880,7459962880
4637,15.9,44868702208,46182326272,7464214528
4638,16.1,44749901824,46063874048,7477960704
4639,16.2,44691369984,46005010432,7525666816
4640,16.2,44689346560,46002905088,7539163136
4641,15.9,44828188672,46141747200,7508148224
4642,15.9,44817727488,46131286016,7463866368
4643,16.0,44797718528,46111277056,7492833280
4644,15.9,44855578624,46169096192,7373049856
4645,15.9,44826890240,46140407808,7406714880
4646,16.0,44810493952,46124134400,7417552896
4647,16.0,44794621952,46108262400,7433424896
4648,16.1,44714258432,46027898880,7406292992
4649,16.0,44799635456,46113320960,7428472832
4650,15.8,44870615040,46184218624,7465508864
4651,16.0,44783230976,46096834560,7552897024
4652,15.9,44831879168,46145482752,7319117824
4653,15.9,44858097664,46171701248,7370866688
4654,15.7,44934950912,46248595456,7293079552
4655,15.9,44856987648,46170632192,7478870016
4656,15.7,44976345088,46289989632,7433830400
4657,15.6,44993327104,46306971648,7450689536
4658,15.7,44925255680,46238785536,7626821632
4659,15.8,44918628352,46231990272,7654019072
4660,15.7,44933406720,46246768640,7549566976
4661,15.5,45050925056,46364286976,7432380416
4662,15.7,44964147200,46277783552,7263907840
4663,15.9,44853702656,46167339008,7482179584
4664,15.6,44981829632,46295363584,7354482688
4665,15.8,44904755200,46218289152,7539384320
4666,15.8,44874059776,46187593728,7611219968
4667,15.5,45036404736,46349938688,7381204992
4668,15.6,45012176896,46325596160,7324323840
4669,15.6,45030088704,46343507968,7198584832
4670,15.9,44828360704,46142009344,7399673856
4671,15.8,44906397696,46220046336,7429464064
4672,15.8,44890882048,46204366848,7553470464
4673,15.7,44945555456,46259040256,7556194304
4674,15.6,45004255232,46317740032,7440429056
4675,15.6,45031546880,46344953856,7412989952
4676,15.5,45059813376,46373220352,7492550656
4677,15.7,44972978176,46286385152,7513694208
4678,16.1,44744462336,46058106880,7483404288
4679,16.1,44721897472,46035542016,7613796352
4680,16.0,44786798592,46100348928,7394324480
4681,15.8,44878155776,46191706112,7350411264
4682,15.7,44941258752,46254809088,7293612032
4683,15.7,44936253440,46249803776,7400292352
4684,15.7,44962037760,46275420160,7404699648
4685,15.6,44980789248,46294245376,7410565120
4686,15.9,44820557824,46134198272,7407493120
4687,15.9,44819365888,46133006336,7408685056
4688,15.9,44856061952,46169702400,7479816192
4689,15.8,44889100288,46202576896,7432843264
4690,16.1,44757995520,46071586816,7384891392
4691,15.8,44874178560,46187769856,7354155008
4692,16.0,44796563456,46110113792,7429373952
4693,15.8,44908716032,46222295040,7319642112
4694,16.3,44639772672,45953421312,7588265984
4695,16.3,44639768576,45953417216,7588270080
4696,16.2,44662120448,45975756800,7673942016
4697,16.1,44721012736,46034649088,7722876928
4698,16.0,44811943936,46125580288,7468380160
4699,15.8,44882608128,46196244480,7389421568
4700,15.8,44905631744,46219268096,7431094272
4701,15.7,44942913536,46256463872,7385387008
4702,16.2,44668063744,45981741056,7559589888
4703,16.0,44806311936,46119989248,7399776256
4704,16.2,44672761856,45986439168,7430328320
4705,16.0,44770988032,46084665344,7349354496
4706,16.2,44695764992,46009491456,7532118016
4707,16.1,44714934272,46028992512,7405121536
4708,16.0,44807077888,46120804352,7346155520
4709,15.7,44950953984,46264680448,7276929024
4710,16.3,44608827392,45922541568,7511248896
4711,16.4,44552110080,45865836544,7591632896
4712,16.2,44672851968,45986578432,7447515136
4713,16.3,44638736384,45952462848,7589457920
4714,16.1,44744749056,46058475520,7565062144
4715,15.8,44921290752,46235017216,7234727936
4716,15.8,44900528128,46214254592,7327817728
4717,15.5,45048696832,46362345472,7179350016
4718,16.3,44613107712,45926899712,7398813696
4719,16.1,44745244672,46059036672,7266852864
4720,16.0,44794925056,46108336128,7324999680
4721,16.1,44749570048,46063316992,7478636544
4722,16.1,44705910784,46019727360,7569571840
4723,15.9,44837584896,46151262208,7452450816
4724,15.8,44873547776,46187225088,7380348928
4725,15.7,44948209664,46261886976,7324930048
4726,15.9,44867231744,46180913152,7360565248
4727,16.1,44746264576,46059945984,7589539840
4728,15.9,44866240512,46179921920,7396241408
4729,15.9,44824014848,46137696256,7404294144
4730,15.8,44889706496,46203281408,7436537856
4731,15.5,45072527360,46386102272,7263670272
4732,15.6,45011750912,46325325824,7406063616
4733,15.6,45003964416,46317539328,7383990272
4734,16.1,44746977280,46060539904,7373414400
4735,16.2,44694515712,46008229888,7531737088
4736,15.9,44828471296,46142185472,7399440384
4737,15.8,44915122176,46228836352,7346298880
4738,16.1,44706889728,46020603904,7629180928
4739,15.5,45046611968,46360162304,7397949440
4740,15.7,44960964608,46274494464,7363067904
4741,15.6,44985720832,46299250688,7350628352
4742,16.1,44719202304,46032949248,7185018880
4743,16.1,44729815040,46043557888,7282425856
4744,16.0,44802011136,46115753984,7318388736
4745,16.1,44750278656,46064111616,7477395456
4746,15.9,44819656704,46133370880,7408435200
4747,16.0,44789841920,46103556096,7410712576
4748,15.9,44867383296,46181097472,7361040384
4749,15.7,44972613632,46286295040,7255367680
4750,16.1,44710686720,46024478720,7301058560
4751,16.2,44684570624,45998383104,7435137024
4752,16.0,44780605440,46094417920,7446929408
4753,16.2,44694618112,46008266752,7563771904
4754,15.9,44858679296,46172327936,7452463104
4755,15.9,44815982592,46129618944,7304376320
4756,15.8,44907315200,46220967936,7320645632
4757,15.7,44932939776,46246592512,7403204608
4758,16.1,44717920256,46031589376,7402143744
4759,16.1,44718116864,46031785984,7509774336
4760,15.9,44860358656,46174027776,7367864320
4761,15.7,44925612032,46239232000,7410556928
4762,15.8,44888252416,46201872384,7555743744
4763,15.6,44995235840,46308728832,7557140480
4764,15.6,45007683584,46321176576,7544692736
4765,15.6,45020704768,46334164992,7547691008
4766,15.8,44894334976,46208000000,7333511168
4767,15.8,44892078080,46205743104,7353683968
4768,15.6,44984602624,46298267648,7351402496
4769,15.5,45072637952,46386135040,7371526144
4770,15.7,44965412864,46278889472,7572729856
4771,15.4,45136171008,46449647616,7416238080
4772,15.3,45181849600,46495326208,7478718464
4773,15.2,45216518144,46529830912,7552208896
4774,15.9,44845228032,46158626816,7275524096
4775,15.9,44866318336,46179717120,7362260992
4776,15.5,45047619584,46361300992,7288287232
4777,15.6,45019787264,46333468672,7423946752
4778,15.3,45147447296,46460964864,7404777472
4779,15.3,45192044544,46505562112,7468007424
4780,15.3,45168148480,46481498112,7568543744
4781,15.1,45268455424,46581751808,7483830272
4782,15.6,44982722560,46296285184,7345553408
4783,15.5,45051367424,46364930048,7272263680
4784,15.7,44976320512,46289883136,7360249856
4785,15.4,45101957120,46415519744,7342440448
4786,15.5,45059325952,46372888576,7493230592
4787,15.3,45184253952,46497611776,7476596736
4788,15.3,45169168384,46482526208,7535960064
4789,15.2,45250596864,46563954688,7478087680
4790,15.6,45020061696,46333493248,7418630144
4791,15.6,45003374592,46316806144,7380426752
4792,15.3,45147496448,46460928000,7189524480
4793,15.4,45121331200,46434791424,7323459584
4794,15.3,45151444992,46464811008,7401410560
4795,15.4,45137149952,46450532352,7523299328
4796,15.1,45271097344,46584479744,7497510912
4797,15.1,45306339328,46619557888,7570427904
4798,15.5,45062402048,46375563264,7395958784
4799,15.3,45153280000,46466547712,7399575552
4800,15.2,45223317504,46536585216,7375986688
4801,15.2,45222662144,46535909376,7222276096
4802,15.1,45291962368,46605209600,7260471296
4803,15.2,45213106176,46526353408,7447486464
4804,15.2,45220732928,46533980160,7548018688
4805,15.0,45360328704,46673530880,7496593408
4806,15.5,45064474624,46377676800,7488843776
